Report generated on: 09-09-2022 22:28:53
"API","","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"INTL.81-2-NIC-MT.A","        Biomass-based diesel (Mmt)","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","Niger","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.79-1-NER-MT.A","    Production (Mmt)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.80-1-NER-MT.A","        Fuel ethanol (Mmt)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.81-1-NER-MT.A","        Biomass-based diesel (Mmt)","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.79-2-NER-MT.A","    Consumption (Mmt)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.80-2-NER-MT.A","        Fuel ethanol (Mmt)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.81-2-NER-MT.A","        Biomass-based diesel (Mmt)","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","Nigeria","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.79-1-NGA-MT.A","    Production (Mmt)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.80-1-NGA-MT.A","        Fuel ethanol (Mmt)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.81-1-NGA-MT.A","        Biomass-based diesel (Mmt)","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.79-2-NGA-MT.A","    Consumption (Mmt)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.80-2-NGA-MT.A","        Fuel ethanol (Mmt)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.81-2-NGA-MT.A","        Biomass-based diesel (Mmt)","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","Niue","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.79-1-NIU-MT.A","    Production (Mmt)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.80-1-NIU-MT.A","        Fuel ethanol (Mmt)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.81-1-NIU-MT.A","        Biomass-based diesel (Mmt)","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.79-2-NIU-MT.A","    Consumption (Mmt)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.80-2-NIU-MT.A","        Fuel ethanol (Mmt)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.81-2-NIU-MT.A","        Biomass-based diesel (Mmt)","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","North Korea","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.79-1-PRK-MT.A","    Production (Mmt)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.80-1-PRK-MT.A","        Fuel ethanol (Mmt)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.81-1-PRK-MT.A","        Biomass-based diesel (Mmt)","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.79-2-PRK-MT.A","    Consumption (Mmt)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.80-2-PRK-MT.A","        Fuel ethanol (Mmt)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.81-2-PRK-MT.A","        Biomass-based diesel (Mmt)","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","North Macedonia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.79-1-MKD-MT.A","    Production (Mmt)","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.046575037560514","1.018307272828446","1.0152203550164154","2.0304407100328308","5.076050998831451","5.370654387624506","5.0308601357743035","7.1124833064381505","11.715908964442713","12.020353625285182","0","0","0"
"INTL.80-1-MKD-MT.A","        Fuel ethanol (Mmt)","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.81-1-MKD-MT.A","        Biomass-based diesel (Mmt)","--","--","--","--","--","--","--","--","--","--","--","--","","","","","","","","","0","0","0","0","0","0","0","3.046575037560514","1.018307272828446","1.0152203550164154","2.0304407100328308","5.076050998831451","5.370654387624506","5.0308601357743035","7.1124833064381505","11.715908964442713","12.020353625285182","0","0","0"
"INTL.79-2-MKD-MT.A","    Consumption (Mmt)","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.018307272828446","2.0304407100328308","2.7349104112180735","3.791665739246564","4.861653497301208","5.0308601357743035","5.589703550164153","11.715908964442713","12.020353625285182","0","0","0"
"INTL.80-2-MKD-MT.A","        Fuel ethanol (Mmt)","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.81-2-MKD-MT.A","        Biomass-based diesel (Mmt)","--","--","--","--","--","--","--","--","--","--","--","--","","","","","","","","","0","0","0","0","0","0","0","0","1.018307272828446","2.0304407100328308","2.7349104112180735","3.791665739246564","4.861653497301208","5.0308601357743035","5.589703550164153","11.715908964442713","12.020353625285182","0","0","0"
"","Northern Mariana Islands","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"none","    Production (Mmt)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.80-1-MNP-MT.A","        Fuel ethanol (Mmt)","","","","","","","","","","","","","","","","","","","","","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"INTL.81-1-MNP-MT.A","        Biomass-based diesel (Mmt)","","","","","","","","","","","","","","","","","","","","","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"none","    Consumption (Mmt)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.80-2-MNP-MT.A","        Fuel ethanol (Mmt)","","","","","","","","","","","","","","","","","","","","","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"INTL.81-2-MNP-MT.A","        Biomass-based diesel (Mmt)","","","","","","","","","","","","","","","","","","","","","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"","Norway","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.79-1-NOR-MT.A","    Production (Mmt)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","92.37967002392745","0","0","0","0","60","113","101.445","78.209602"
"INTL.80-1-NOR-MT.A","        Fuel ethanol (Mmt)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.81-1-NOR-MT.A","        Biomass-based diesel (Mmt)","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","92.37967002392745","0","0","0","0","60","113","101.445","78.209602"
"INTL.79-2-NOR-MT.A","    Consumption (Mmt)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.5388125313004286","31.48127538812531","92.15389044160024","107.57899778728601","134.82397668995355","133.67031200260553","155.90006","153.448978","145.394074","157.673562","402","577","431","431"
"INTL.80-2-NOR-MT.A","        Fuel ethanol (Mmt)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.579464978353895","0.9875121993944096","6.914183829233503","11.85179049573334","12.487051","15.184254","13.386119","14.285186","50","51","56","st|56"
"INTL.81-2-NOR-MT.A","        Biomass-based diesel (Mmt)","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","2.5388125313004286","31.48127538812531","87.57442546324634","106.5914855878916","127.90979286072005","121.81852150687219","143.413009","138.264724","132.007955","143.388376","352","526","375","st|375"
"","Oman","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.79-1-OMN-MT.A","    Production (Mmt)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.80-1-OMN-MT.A","        Fuel ethanol (Mmt)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.81-1-OMN-MT.A","        Biomass-based diesel (Mmt)","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.79-2-OMN-MT.A","    Consumption (Mmt)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.80-2-OMN-MT.A","        Fuel ethanol (Mmt)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.81-2-OMN-MT.A","        Biomass-based diesel (Mmt)","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","Pakistan","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.79-1-PAK-MT.A","    Production (Mmt)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","36.53562223167589","27.401716673756912","27.47678987012337","0","8.200626","8.166775","8.019237","8.135728","7.522609","8.174096","7.577875","3.839156","4.062444","4.030224"
"INTL.80-1-PAK-MT.A","        Fuel ethanol (Mmt)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","36.53562223167589","27.401716673756912","27.47678987012337","0","8.200626","8.166775","8.019237","8.135728","7.522609","8.174096","7.577875","3.839156","4.062444","4.030224"
"INTL.81-1-PAK-MT.A","        Biomass-based diesel (Mmt)","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.79-2-PAK-MT.A","    Consumption (Mmt)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.573988","1.573988","1.573988","1.573988","0","0","0","0"
"INTL.80-2-PAK-MT.A","        Fuel ethanol (Mmt)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.573988","1.573988","1.573988","1.573988","0","0","0","0"
"INTL.81-2-PAK-MT.A","        Biomass-based diesel (Mmt)","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","Palestinian Territories","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.79-1-PSE-MT.A","    Production (Mmt)","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.80-1-PSE-MT.A","        Fuel ethanol (Mmt)","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.81-1-PSE-MT.A","        Biomass-based diesel (Mmt)","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.79-2-PSE-MT.A","    Consumption (Mmt)","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.80-2-PSE-MT.A","        Fuel ethanol (Mmt)","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.81-2-PSE-MT.A","        Biomass-based diesel (Mmt)","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","Panama","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.79-1-PAN-MT.A","    Production (Mmt)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13.949939941442906","31.265587072395586","11.972175370986712","20.4084772653337","0","0","0"
"INTL.80-1-PAN-MT.A","        Fuel ethanol (Mmt)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13.949939941442906","31.265587072395586","11.972175370986712","20.4084772653337","0","0","0"
"INTL.81-1-PAN-MT.A","        Biomass-based diesel (Mmt)","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.79-2-PAN-MT.A","    Consumption (Mmt)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13.949939941442906","31.265587072395586","18.13975375991592","22.822130076824905","0","0","0"
"INTL.80-2-PAN-MT.A","        Fuel ethanol (Mmt)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13.949939941442906","31.265587072395586","18.13975375991592","22.822130076824905","0","0","0"
